"module name","license","repository", license URL, "parent path"
"json-schema@0.2.2","AFLv2.1,BSD","git+ssh://git@github.com/kriszyp/json-schema","http://trac.dojotoolkit.org/browser/dojo/trunk/LICENSE#L43,http://trac.dojotoolkit.org/browser/dojo/trunk/LICENSE#L13","app"
"json-stable-stringify@1.0.0","MIT","https://github.com/substack/json-stable-stringify","https://github.com/substack/json-stable-stringify/raw/master/LICENSE","app"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe","https://github.com/isaacs/json-stringify-safe/raw/master/LICENSE","app"
"json3@3.3.2","MIT","https://github.com/bestiejs/json3","http://kit.mit-license.org/","app"
"json5@0.4.0","MIT","git+https://github.com/aseemk/json5","git+https://github.com/aseemk/json5","app"
"jsonify@0.0.0","Public Domain","https://github.com/substack/jsonify","https://github.com/substack/jsonify","app"
"jsonpointer@2.0.0","MIT","git+ssh://git@github.com/janl/node-jsonpointer","git+ssh://git@github.com/janl/node-jsonpointer","app"
"jsprim@1.2.2","MIT","https://github.com/davepacheco/node-jsprim","https://github.com/davepacheco/node-jsprim/raw/master/LICENSE","app"
"jstransform@10.1.0","Apache-2.0","git+ssh://git@github.com/facebook/jstransform","http://www.apache.org/licenses/LICENSE-2.0","app"
"keypress@0.1.0","MIT","https://github.com/TooTallNate/keypress","https://github.com/TooTallNate/keypress","app"
"kind-of@2.0.1","MIT","git+https://github.com/jonschlinkert/kind-of","git+https://github.com/jonschlinkert/kind-of/raw/master/LICENSE","app"
"kind-of@3.0.2","MIT","git+https://github.com/jonschlinkert/kind-of","git+https://github.com/jonschlinkert/kind-of/raw/master/LICENSE","is-number:randomatic:app"
"lazy-cache@0.2.4","MIT","git+https://github.com/jonschlinkert/lazy-cache","git+https://github.com/jonschlinkert/lazy-cache/raw/master/LICENSE","app"
"lcid@1.0.0","MIT","git+https://github.com/sindresorhus/lcid","git+https://github.com/sindresorhus/lcid/raw/master/license","app"
"left-pad@0.0.3","BSD","git+ssh://git@github.com/azer/left-pad","git+ssh://git@github.com/azer/left-pad","app"
"leven@1.0.2","MIT","git+https://github.com/sindresorhus/leven","git+https://github.com/sindresorhus/leven/raw/master/license","app"
"levn@0.2.5","MIT","https://github.com/gkz/levn","https://raw.github.com/gkz/levn/master/LICENSE","app"
"line-numbers@0.2.0","MIT","git+https://github.com/lydell/line-numbers","git+https://github.com/lydell/line-numbers/raw/master/LICENSE","app"
"load-json-file@1.1.0","MIT","git+https://github.com/sindresorhus/load-json-file","git+https://github.com/sindresorhus/load-json-file/raw/master/license","app"
"loader-utils@0.2.12","MIT","git+https://github.com/webpack/loader-utils","git+https://github.com/webpack/loader-utils/raw/master/LICENSE","app"
"lodash._arraycopy@3.0.0","MIT","git+https://github.com/lodash/lodash","git+https://github.com/lodash/lodash/raw/master/LICENSE.txt","app"
"lodash._arrayeach@3.0.0","MIT","git+https://github.com/lodash/lodash","git+https://github.com/lodash/lodash/raw/master/LICENSE.txt","app"
"lodash._arraymap@3.0.0","MIT","git+https://github.com/lodash/lodash","git+https://github.com/lodash/lodash/raw/master/LICENSE.txt","app"
"lodash._baseassign@3.2.0","MIT","git+https://github.com/lodash/lodash","git+https://github.com/lodash/lodash/raw/master/LICENSE.txt","app"
"lodash._basecallback@3.3.1","MIT","git+https://github.com/lodash/lodash","git+https://github.com/lodash/lodash/raw/master/LICENSE","app"
